pos_txn_id,store_id,txn_date,tender,gross_amount,tax_amount,discount_amount
POS-00006079,ST-004,2025-10-28,GIFT_CARD,9.58,0.67,0.0
POS-00006080,ST-005,2025-10-23,DEBIT,85.11,5.96,0.0
POS-00006081,ST-001,2025-10-23,GIFT_CARD,8.62,0.6,0.0
POS-00006082,ST-006,2025-01-24,CASH,15.43,1.08,0.0
POS-00006083,ST-002,2025-11-06,DEBIT,29.06,2.03,0.0
POS-00006084,ST-008,2025-02-08,CREDIT,103.6,7.25,0.0
POS-00006085,ST-001,2025-09-22,GIFT_CARD,21.08,1.48,0.0
POS-00006086,ST-008,2025-01-16,GIFT_CARD,12.04,0.84,0.0
POS-00006087,ST-005,2025-07-25,CASH,85.6,5.99,0.0
POS-00006088,ST-008,2025-09-17,DEBIT,46.03,3.22,0.0
POS-00006089,ST-005,2025-12-01,CREDIT,38.98,2.73,0.0
POS-00006090,ST-003,2025-06-24,DEBIT,10.24,0.72,0.0
POS-00006091,ST-008,2025-09-25,CREDIT,34.66,2.43,0.0
POS-00006092,ST-006,2025-12-23,CASH,22.31,1.56,0.0
POS-00006093,ST-002,2025-07-31,CASH,30.31,2.12,0.0
POS-00006094,ST-005,2025-07-15,GIFT_CARD,28.46,1.99,0.0
POS-00006095,ST-001,2025-11-27,GIFT_CARD,65.82,4.61,0.0
POS-00006096,ST-007,2025-03-26,GIFT_CARD,39.3,2.75,0.0
POS-00006097,ST-001,2025-05-20,CASH,30.83,2.16,0.0
POS-00006098,ST-008,2025-11-23,DEBIT,20.22,1.42,0.0
POS-00006099,ST-007,2025-11-12,CASH,26.95,1.89,0.0
POS-00006100,ST-002,2025-01-28,CREDIT,14.96,1.05,0.0
POS-00006101,ST-004,2025-11-20,DEBIT,29.67,2.08,0.0
POS-00006102,ST-002,2025-12-18,GIFT_CARD,24.68,1.73,0.0
POS-00006103,ST-002,2025-04-17,GIFT_CARD,17.78,1.24,0.0
POS-00006104,ST-005,2025-07-29,CASH,24.71,1.73,0.0
POS-00006105,ST-007,2025-05-26,CASH,26.84,1.88,0.0
POS-00006106,ST-004,2025-03-25,GIFT_CARD,34.48,2.41,0.0
POS-00006107,ST-004,2025-11-20,GIFT_CARD,53.61,3.75,0.0
POS-00006108,ST-005,2025-11-17,CREDIT,283.27,19.83,0.0
POS-00006109,ST-002,2025-06-14,DEBIT,43.57,3.05,0.0
POS-00006110,ST-003,2025-02-15,GIFT_CARD,8.45,0.59,0.0
POS-00006111,ST-007,2025-01-07,CREDIT,31.67,2.22,0.0
POS-00006112,ST-008,2025-01-30,CREDIT,28.31,1.98,0.0
POS-00006113,ST-002,2025-05-23,GIFT_CARD,19.34,1.35,0.0
POS-00006114,ST-005,2025-10-31,CREDIT,33.71,2.36,0.0
POS-00006115,ST-004,2025-12-20,GIFT_CARD,13.85,0.97,0.0
POS-00006116,ST-003,2025-11-16,CASH,26.82,1.88,0.0
POS-00006117,ST-008,2025-08-19,CASH,91.39,6.4,0.0
POS-00006118,ST-005,2025-09-25,GIFT_CARD,5.5,0.38,0.0
POS-00006119,ST-001,2025-06-13,DEBIT,49.96,3.5,0.0
POS-00006120,ST-005,2025-01-01,CASH,76.92,5.38,0.0
POS-00006121,ST-007,2025-12-01,DEBIT,32.77,2.29,0.0
POS-00006122,ST-007,2025-06-10,CREDIT,33.75,2.36,0.0
POS-00006123,ST-006,2025-08-01,CASH,14.78,1.03,0.0
POS-00006124,ST-007,2025-05-01,GIFT_CARD,37.76,2.64,0.0
POS-00006125,ST-003,2025-06-30,CREDIT,54.86,3.84,0.0
POS-00006126,ST-008,2025-04-02,CASH,15.63,1.09,0.0
POS-00006127,ST-006,2025-09-04,GIFT_CARD,16.28,1.14,0.0
POS-00006128,ST-006,2025-07-11,CREDIT,8.55,0.6,0.0
POS-00006129,ST-005,2025-09-12,DEBIT,14.92,1.04,0.0
POS-00006130,ST-002,2025-10-19,CASH,44.17,3.09,0.0
POS-00006131,ST-004,2025-01-07,CREDIT,76.17,5.33,0.0
POS-00006132,ST-003,2025-06-01,GIFT_CARD,81.33,5.69,0.0
POS-00006133,ST-008,2025-10-29,DEBIT,16.96,1.19,0.0
POS-00006134,ST-001,2025-10-05,GIFT_CARD,21.48,1.5,0.0
POS-00006135,ST-002,2025-01-27,DEBIT,151.41,10.6,0.0
POS-00006136,ST-005,2025-09-08,DEBIT,79.13,5.54,0.0
POS-00006137,ST-005,2025-03-13,DEBIT,77.56,5.43,0.0
POS-00006138,ST-003,2025-03-19,CREDIT,24.48,1.71,0.0
POS-00006139,ST-003,2025-06-21,GIFT_CARD,19.97,1.4,0.0
POS-00006140,ST-006,2025-04-18,CASH,18.01,1.26,0.0
POS-00006141,ST-008,2025-08-13,CASH,17.62,1.23,0.0
POS-00006142,ST-001,2025-08-15,DEBIT,49.76,3.48,0.0
POS-00006143,ST-008,2025-07-26,GIFT_CARD,80.81,5.66,0.0
POS-00006144,ST-002,2025-02-11,CREDIT,54.04,3.78,0.0
POS-00006145,ST-006,2025-01-08,CASH,49.55,3.47,0.0
POS-00006146,ST-003,2025-09-14,CASH,37.91,2.65,0.0
POS-00006147,ST-006,2025-06-22,DEBIT,30.97,2.17,0.0
POS-00006148,ST-007,2025-10-18,DEBIT,15.58,1.09,0.0
POS-00006149,ST-003,2025-09-08,CASH,36.19,2.53,0.0
POS-00006150,ST-003,2025-01-11,GIFT_CARD,98.42,6.89,0.0
POS-00006151,ST-001,2025-02-12,GIFT_CARD,5.65,0.4,0.0
POS-00006152,ST-001,2025-07-16,GIFT_CARD,26.13,1.83,0.0
POS-00006153,ST-005,2025-12-08,CREDIT,64.14,4.49,0.0
POS-00006154,ST-001,2025-01-12,GIFT_CARD,106.72,7.47,0.0
POS-00006155,ST-002,2025-12-03,GIFT_CARD,20.77,1.45,0.0
POS-00006156,ST-003,2025-08-25,GIFT_CARD,76.65,5.37,0.0
POS-00006157,ST-003,2025-07-30,CASH,59.64,4.17,0.0
POS-00006158,ST-003,2025-02-20,DEBIT,24.29,1.7,0.0
POS-00006159,ST-001,2025-02-21,CASH,64.11,4.49,0.0
POS-00006160,ST-004,2025-09-13,DEBIT,42.8,3.0,0.0
POS-00006161,ST-002,2025-08-18,DEBIT,60.8,4.26,0.0
POS-00006162,ST-001,2025-02-26,CASH,11.27,0.79,0.0
POS-00006163,ST-008,2025-11-27,GIFT_CARD,26.3,1.84,0.0
POS-00006164,ST-004,2025-01-17,DEBIT,23.63,1.65,0.0
POS-00006165,ST-003,2025-07-28,CREDIT,38.45,2.69,0.0
POS-00006166,ST-001,2025-06-01,DEBIT,134.93,9.45,0.0
POS-00006167,ST-001,2025-08-19,CREDIT,30.98,2.17,0.0
POS-00006168,ST-001,2025-03-07,GIFT_CARD,18.64,1.3,0.0
POS-00006169,ST-004,2025-04-02,DEBIT,11.17,0.78,0.0
POS-00006170,ST-008,2025-05-25,CASH,50.72,3.55,0.0
POS-00006171,ST-006,2025-01-12,CASH,16.84,1.18,0.0
POS-00006172,ST-002,2025-01-01,CREDIT,4.41,0.31,0.0
POS-00006173,ST-001,2025-10-17,DEBIT,36.46,2.55,0.0
POS-00006174,ST-005,2025-04-22,CREDIT,34.22,2.4,0.0
POS-00006175,ST-003,2025-09-17,CASH,18.1,1.27,0.0
POS-00006176,ST-004,2025-03-25,DEBIT,79.06,5.53,0.0
POS-00006177,ST-001,2025-09-17,GIFT_CARD,34.52,2.42,0.0
POS-00006178,ST-002,2025-10-26,CREDIT,30.81,2.16,0.0
POS-00006179,ST-001,2025-05-18,CREDIT,115.95,8.12,0.0
POS-00006180,ST-005,2025-09-08,CREDIT,37.07,2.59,0.0
POS-00006181,ST-006,2025-03-22,CASH,53.5,3.75,0.0
POS-00006182,ST-002,2025-03-12,CASH,76.0,5.32,0.0
POS-00006183,ST-003,2025-12-03,GIFT_CARD,112.92,7.9,0.0
POS-00006184,ST-006,2025-08-07,CREDIT,6.75,0.47,0.0
POS-00006185,ST-003,2025-10-05,CREDIT,47.95,3.36,0.0
POS-00006186,ST-002,2025-12-01,CASH,20.29,1.42,0.0
POS-00006187,ST-005,2025-08-17,GIFT_CARD,37.26,2.61,0.0
POS-00006188,ST-007,2025-06-15,CASH,19.31,1.35,0.0
POS-00006189,ST-008,2025-06-25,GIFT_CARD,27.71,1.94,0.0
POS-00006190,ST-004,2025-01-22,DEBIT,49.08,3.44,0.0
POS-00006191,ST-003,2025-07-20,CREDIT,69.44,4.86,0.0
POS-00006192,ST-001,2025-06-24,CASH,13.93,0.98,0.0
POS-00006193,ST-002,2025-10-28,GIFT_CARD,105.01,7.35,0.0
POS-00006194,ST-002,2025-07-09,CREDIT,46.44,3.25,0.0
POS-00006195,ST-007,2025-10-28,GIFT_CARD,25.54,1.79,0.0
POS-00006196,ST-002,2025-06-13,CREDIT,263.44,18.44,0.0
POS-00006197,ST-003,2025-02-23,CREDIT,31.86,2.23,0.0
POS-00006198,ST-008,2025-07-08,GIFT_CARD,25.63,1.79,0.0
POS-00006199,ST-006,2025-03-17,DEBIT,6.45,0.45,0.0
POS-00006200,ST-002,2025-06-24,GIFT_CARD,48.34,3.38,0.0
POS-00006201,ST-008,2025-09-23,DEBIT,31.62,2.21,0.0
POS-00006202,ST-004,2025-02-02,GIFT_CARD,45.23,3.17,0.0
POS-00006203,ST-004,2025-04-28,DEBIT,14.83,1.04,0.0
POS-00006204,ST-006,2025-09-04,CREDIT,58.74,4.11,0.0
POS-00006205,ST-008,2025-06-20,DEBIT,20.67,1.45,0.0
POS-00006206,ST-002,2025-11-11,DEBIT,18.66,1.31,0.0
POS-00006207,ST-002,2025-09-05,DEBIT,61.96,4.34,0.0
POS-00006208,ST-003,2025-02-24,CREDIT,18.52,1.3,0.0
POS-00006209,ST-006,2025-01-31,CREDIT,18.62,1.3,0.0
POS-00006210,ST-007,2025-01-06,GIFT_CARD,14.61,1.02,0.0
POS-00006211,ST-001,2025-09-05,CREDIT,17.5,1.23,0.0
POS-00006212,ST-003,2025-06-23,GIFT_CARD,28.05,1.96,0.0
POS-00006213,ST-001,2025-06-01,CASH,40.2,2.81,0.0
POS-00006214,ST-008,2025-12-09,CREDIT,137.82,9.65,0.0
POS-00006215,ST-007,2025-08-27,CREDIT,41.97,2.94,0.0
POS-00006216,ST-005,2025-08-09,DEBIT,128.49,8.99,0.0
POS-00006217,ST-005,2025-05-19,CASH,39.18,2.74,0.0
POS-00006218,ST-007,2025-05-29,CREDIT,47.84,3.35,0.0
POS-00006219,ST-003,2025-03-19,CASH,110.19,7.71,0.0
POS-00006220,ST-003,2025-07-15,DEBIT,32.35,2.26,0.0
POS-00006221,ST-006,2025-11-10,CASH,112.5,7.88,0.0
POS-00006222,ST-008,2025-11-26,GIFT_CARD,18.38,1.29,0.0
POS-00006223,ST-007,2025-04-26,GIFT_CARD,20.82,1.46,0.0
POS-00006224,ST-002,2025-12-04,CASH,109.94,7.7,0.0
POS-00006225,ST-008,2025-11-07,DEBIT,25.86,1.81,0.0
POS-00006226,ST-003,2025-11-11,DEBIT,36.77,2.57,0.0
POS-00006227,ST-007,2025-11-07,GIFT_CARD,82.25,5.76,0.0
POS-00006228,ST-004,2025-07-05,CASH,17.77,1.24,0.0
POS-00006229,ST-005,2025-08-25,CASH,27.46,1.92,0.0
POS-00006230,ST-008,2025-04-28,CASH,125.54,8.79,0.0
POS-00006231,ST-003,2025-08-29,CASH,28.13,1.97,0.0
POS-00006232,ST-003,2025-03-04,CREDIT,61.47,4.3,0.0
POS-00006233,ST-004,2025-10-26,CREDIT,14.15,0.99,0.0
POS-00006234,ST-003,2025-05-10,GIFT_CARD,98.62,6.9,0.0
POS-00006235,ST-007,2025-03-28,DEBIT,152.55,10.68,0.0
POS-00006236,ST-004,2025-10-05,CREDIT,45.05,3.15,0.0
POS-00006237,ST-001,2025-07-10,DEBIT,20.85,1.46,0.0
POS-00006238,ST-001,2025-05-02,GIFT_CARD,43.66,3.06,0.0
POS-00006239,ST-001,2025-10-19,DEBIT,11.37,0.8,0.0
POS-00006240,ST-001,2025-09-29,CREDIT,21.56,1.51,0.0
POS-00006241,ST-001,2025-12-26,CREDIT,80.06,5.6,0.0
POS-00006242,ST-003,2025-08-03,CASH,32.88,2.3,0.0
POS-00006243,ST-004,2025-09-08,CREDIT,8.29,0.58,0.0
POS-00006244,ST-008,2025-04-24,CREDIT,32.68,2.29,0.0
POS-00006245,ST-006,2025-06-10,CASH,47.43,3.32,0.0
POS-00006246,ST-003,2025-10-11,GIFT_CARD,47.98,3.36,0.0
POS-00006247,ST-002,2025-01-21,DEBIT,14.71,1.03,0.0
POS-00006248,ST-001,2025-04-06,DEBIT,30.49,2.13,0.0
POS-00006249,ST-002,2025-12-19,CREDIT,33.68,2.36,0.0
POS-00006250,ST-002,2025-11-29,GIFT_CARD,15.91,1.11,0.0
POS-00006251,ST-001,2025-08-07,CREDIT,79.06,5.53,0.0
POS-00006252,ST-007,2025-09-05,DEBIT,156.3,10.94,0.0
POS-00006253,ST-005,2025-09-17,CASH,9.84,0.69,0.0
POS-00006254,ST-001,2025-10-23,CASH,17.18,1.2,0.0
POS-00006255,ST-002,2025-10-28,DEBIT,162.98,11.41,0.0
POS-00006256,ST-004,2025-06-06,CASH,11.71,0.82,0.0
POS-00006257,ST-007,2025-02-12,CASH,43.08,3.02,0.0
POS-00006258,ST-006,2025-04-05,GIFT_CARD,31.96,2.24,0.0
POS-00006259,ST-006,2025-11-25,DEBIT,36.27,2.54,0.0
POS-00006260,ST-004,2025-09-06,CASH,54.23,3.8,0.0
POS-00006261,ST-007,2025-12-21,CREDIT,7.83,0.55,0.0
POS-00006262,ST-006,2025-12-23,CREDIT,53.22,3.73,0.0
POS-00006263,ST-003,2025-02-12,DEBIT,84.9,5.94,0.0
POS-00006264,ST-006,2025-09-05,CREDIT,14.08,0.99,0.0
POS-00006265,ST-005,2025-02-26,CREDIT,54.35,3.8,0.0
POS-00006266,ST-008,2025-09-27,CASH,22.06,1.54,0.0
POS-00006267,ST-003,2025-04-17,GIFT_CARD,45.59,3.19,0.0
POS-00006268,ST-008,2025-08-16,GIFT_CARD,34.56,2.42,0.0
POS-00006269,ST-005,2025-09-16,DEBIT,134.07,9.38,0.0
POS-00006270,ST-007,2025-05-11,GIFT_CARD,21.37,1.5,0.0
POS-00006271,ST-003,2025-05-15,CREDIT,43.16,3.02,0.0
POS-00006272,ST-004,2025-02-23,CREDIT,51.53,3.61,0.0
POS-00006273,ST-001,2025-01-10,CREDIT,18.95,1.33,0.0
POS-00006274,ST-006,2025-11-14,DEBIT,11.12,0.78,0.0
POS-00006275,ST-005,2025-09-23,CREDIT,55.36,3.88,0.0
POS-00006276,ST-007,2025-12-20,GIFT_CARD,44.62,3.12,0.0
POS-00006277,ST-007,2025-01-05,CREDIT,36.82,2.58,0.0
POS-00006278,ST-003,2025-12-26,CASH,25.96,1.82,0.0
POS-00006279,ST-001,2025-09-23,DEBIT,90.54,6.34,0.0
POS-00006280,ST-001,2025-06-17,CREDIT,32.76,2.29,0.0
POS-00006281,ST-002,2025-06-09,GIFT_CARD,14.93,1.05,0.0
POS-00006282,ST-005,2025-07-19,GIFT_CARD,45.44,3.18,0.0
POS-00006283,ST-001,2025-06-25,GIFT_CARD,42.9,3.0,0.0
POS-00006284,ST-002,2025-04-27,CREDIT,29.3,2.05,0.0
POS-00006285,ST-001,2025-02-26,CREDIT,54.21,3.79,0.0
POS-00006286,ST-007,2025-03-18,DEBIT,41.86,2.93,0.0
POS-00006287,ST-003,2025-11-30,DEBIT,75.97,5.32,0.0
POS-00006288,ST-008,2025-04-26,CREDIT,46.2,3.23,0.0
POS-00006289,ST-003,2025-06-07,GIFT_CARD,58.0,4.06,0.0
POS-00006290,ST-003,2025-04-20,GIFT_CARD,37.71,2.64,0.0
POS-00006291,ST-005,2025-10-15,DEBIT,58.08,4.07,0.0
POS-00006292,ST-008,2025-04-02,CREDIT,25.17,1.76,0.0
POS-00006293,ST-006,2025-05-20,CASH,50.89,3.56,0.0
POS-00006294,ST-008,2025-08-22,CASH,9.59,0.67,0.0
POS-00006295,ST-004,2025-11-11,CASH,51.85,3.63,0.0
POS-00006296,ST-006,2025-12-29,GIFT_CARD,15.84,1.11,0.0
POS-00006297,ST-008,2025-08-11,CASH,30.1,2.11,0.0
POS-00006298,ST-002,2025-09-13,DEBIT,60.38,4.23,0.0
POS-00006299,ST-006,2025-11-21,GIFT_CARD,22.68,1.59,0.0
POS-00006300,ST-003,2025-07-18,DEBIT,16.21,1.13,0.0
POS-00006301,ST-004,2025-12-18,CASH,34.14,2.39,0.0
POS-00006302,ST-001,2025-08-05,CREDIT,7.36,0.52,0.0
POS-00006303,ST-007,2025-01-28,CASH,17.0,1.19,0.0
POS-00006304,ST-005,2025-01-27,CASH,35.59,2.49,0.0
POS-00006305,ST-006,2025-10-31,DEBIT,27.89,1.95,0.0
POS-00006306,ST-002,2025-01-10,CASH,15.79,1.11,0.0
POS-00006307,ST-008,2025-09-26,GIFT_CARD,17.04,1.19,0.0
POS-00006308,ST-008,2025-10-12,CREDIT,85.83,6.01,0.0
POS-00006309,ST-007,2025-10-06,CREDIT,54.53,3.82,0.0
POS-00006310,ST-007,2025-07-22,GIFT_CARD,16.99,1.19,0.0
POS-00006311,ST-008,2025-10-16,CREDIT,6.6,0.46,0.0
POS-00006312,ST-002,2025-06-14,CREDIT,16.78,1.17,0.0
POS-00006313,ST-007,2025-05-30,CASH,16.42,1.15,0.0
POS-00006314,ST-007,2025-10-19,CASH,12.1,0.85,0.0
POS-00006315,ST-005,2025-06-18,DEBIT,15.12,1.06,0.0
POS-00006316,ST-006,2025-02-14,GIFT_CARD,73.43,5.14,0.0
POS-00006317,ST-005,2025-10-30,DEBIT,40.48,2.83,0.0
POS-00006318,ST-008,2025-02-14,GIFT_CARD,20.43,1.43,0.0
POS-00006319,ST-007,2025-06-30,CASH,33.66,2.36,0.0
POS-00006320,ST-001,2025-03-27,GIFT_CARD,58.44,4.09,0.0
POS-00006321,ST-007,2025-01-21,CASH,16.25,1.14,0.0
POS-00006322,ST-008,2025-02-17,GIFT_CARD,20.55,1.44,0.0
POS-00006323,ST-004,2025-06-05,CREDIT,47.22,3.31,0.0
POS-00006324,ST-003,2025-08-28,GIFT_CARD,21.62,1.51,0.0
POS-00006325,ST-002,2025-06-08,GIFT_CARD,22.71,1.59,0.0
POS-00006326,ST-003,2025-12-18,CASH,60.69,4.25,0.0
POS-00006327,ST-005,2025-06-24,CREDIT,63.22,4.43,0.0
POS-00006328,ST-005,2025-05-31,CREDIT,49.92,3.49,0.0
POS-00006329,ST-008,2025-01-13,CASH,44.71,3.13,0.0
POS-00006330,ST-006,2025-02-10,CASH,111.39,7.8,0.0
POS-00006331,ST-006,2025-01-21,GIFT_CARD,27.18,1.9,0.0
POS-00006332,ST-007,2025-01-02,GIFT_CARD,36.7,2.57,0.0
POS-00006333,ST-004,2025-06-08,CREDIT,48.3,3.38,0.0
POS-00006334,ST-006,2025-01-13,CASH,110.29,7.72,0.0
POS-00006335,ST-008,2025-07-27,DEBIT,51.91,3.63,0.0
POS-00006336,ST-003,2025-02-09,CREDIT,40.51,2.84,0.0
POS-00006337,ST-003,2025-04-09,CREDIT,19.51,1.37,0.0
POS-00006338,ST-007,2025-07-03,CASH,27.04,1.89,0.0
POS-00006339,ST-003,2025-07-08,DEBIT,100.4,7.03,0.0
POS-00006340,ST-005,2025-02-10,DEBIT,78.79,5.52,0.0
POS-00006341,ST-005,2025-01-05,CREDIT,18.57,1.3,0.0
POS-00006342,ST-001,2025-06-05,CASH,90.26,6.32,0.0
POS-00006343,ST-006,2025-05-03,CASH,144.23,10.1,0.0
POS-00006344,ST-003,2025-04-06,CREDIT,110.89,7.76,0.0
POS-00006345,ST-006,2025-04-07,CASH,24.99,1.75,0.0
POS-00006346,ST-003,2025-11-09,DEBIT,24.84,1.74,0.0
POS-00006347,ST-007,2025-10-17,DEBIT,67.63,4.73,0.0
POS-00006348,ST-008,2025-09-05,DEBIT,13.78,0.96,0.0
POS-00006349,ST-004,2025-05-20,GIFT_CARD,47.18,3.3,0.0
POS-00006350,ST-008,2025-03-25,DEBIT,61.49,4.3,0.0
POS-00006351,ST-002,2025-04-09,GIFT_CARD,104.2,7.29,0.0
POS-00006352,ST-007,2025-04-20,CASH,19.53,1.37,0.0
POS-00006353,ST-008,2025-04-20,GIFT_CARD,52.0,3.64,0.0
POS-00006354,ST-004,2025-04-04,GIFT_CARD,16.3,1.14,0.0
POS-00006355,ST-001,2025-04-08,CREDIT,36.77,2.57,0.0
POS-00006356,ST-006,2025-02-15,GIFT_CARD,24.54,1.72,0.0
POS-00006357,ST-005,2025-09-02,GIFT_CARD,21.33,1.49,0.0
POS-00006358,ST-002,2025-10-02,DEBIT,44.76,3.13,0.0
POS-00006359,ST-001,2025-07-01,GIFT_CARD,140.6,9.84,0.0
POS-00006360,ST-002,2025-05-06,GIFT_CARD,33.1,2.32,0.0
POS-00006361,ST-005,2025-04-26,DEBIT,15.61,1.09,0.0
POS-00006362,ST-005,2025-08-08,DEBIT,30.58,2.14,0.0
POS-00006363,ST-005,2025-03-08,CREDIT,7.69,0.54,0.0
POS-00006364,ST-001,2025-01-03,CASH,46.05,3.22,0.0
POS-00006365,ST-007,2025-10-29,GIFT_CARD,9.13,0.64,0.0
POS-00006366,ST-001,2025-03-26,DEBIT,40.11,2.81,0.0
POS-00006367,ST-006,2025-11-21,CASH,33.35,2.33,0.0
POS-00006368,ST-001,2025-12-29,CASH,28.78,2.01,0.0
POS-00006369,ST-004,2025-08-03,CASH,52.71,3.69,0.0
POS-00006370,ST-004,2025-06-04,DEBIT,9.14,0.64,0.0
POS-00006371,ST-008,2025-02-28,GIFT_CARD,38.25,2.68,0.0
POS-00006372,ST-005,2025-11-29,GIFT_CARD,31.9,2.23,0.0
POS-00006373,ST-001,2025-02-09,DEBIT,43.99,3.08,0.0
POS-00006374,ST-006,2025-12-16,DEBIT,206.09,14.43,0.0
POS-00006375,ST-004,2025-12-21,CREDIT,41.13,2.88,0.0
POS-00006376,ST-001,2025-11-11,CASH,85.01,5.95,0.0
POS-00006377,ST-005,2025-01-31,CASH,16.49,1.15,0.0
POS-00006378,ST-007,2025-09-25,GIFT_CARD,88.82,6.22,0.0
POS-00006379,ST-007,2025-09-15,CASH,67.15,4.7,0.0
POS-00006380,ST-002,2025-11-10,CASH,24.56,1.72,0.0
POS-00006381,ST-002,2025-03-01,CASH,4.23,0.3,0.0
POS-00006382,ST-005,2025-11-22,CASH,26.85,1.88,0.0
POS-00006383,ST-003,2025-03-12,GIFT_CARD,44.92,3.14,0.0
POS-00006384,ST-006,2025-02-14,DEBIT,97.15,6.8,0.0
POS-00006385,ST-002,2025-09-12,CREDIT,54.33,3.8,0.0
POS-00006386,ST-005,2025-07-15,DEBIT,18.85,1.32,0.0
POS-00006387,ST-002,2025-09-04,GIFT_CARD,34.3,2.4,0.0
POS-00006388,ST-001,2025-03-04,CREDIT,55.31,3.87,0.0
POS-00006389,ST-001,2025-10-31,DEBIT,22.57,1.58,0.0
POS-00006390,ST-002,2025-10-13,GIFT_CARD,56.86,3.98,0.0
POS-00006391,ST-002,2025-04-03,CASH,30.84,2.16,0.0
POS-00006392,ST-002,2025-02-15,DEBIT,19.06,1.33,0.0
POS-00006393,ST-005,2025-05-23,CASH,15.25,1.07,0.0
POS-00006394,ST-004,2025-09-16,CASH,62.25,4.36,0.0
POS-00006395,ST-006,2025-04-21,DEBIT,46.45,3.25,0.0
POS-00006396,ST-004,2025-08-30,CREDIT,35.09,2.46,0.0
POS-00006397,ST-002,2025-04-24,CREDIT,27.1,1.9,0.0
POS-00006398,ST-003,2025-02-23,DEBIT,19.3,1.35,0.0
POS-00006399,ST-002,2025-02-15,GIFT_CARD,76.15,5.33,0.0
POS-00006400,ST-001,2025-05-08,GIFT_CARD,81.64,5.71,0.0
POS-00006401,ST-004,2025-12-08,GIFT_CARD,19.34,1.35,0.0
POS-00006402,ST-001,2025-01-15,CASH,69.69,4.88,0.0
POS-00006403,ST-001,2025-01-29,GIFT_CARD,11.48,0.8,0.0
POS-00006404,ST-001,2025-05-14,GIFT_CARD,86.94,6.09,0.0
POS-00006405,ST-001,2025-11-28,DEBIT,162.84,11.4,0.0
POS-00006406,ST-004,2025-08-29,CASH,51.57,3.61,0.0
POS-00006407,ST-006,2025-11-13,GIFT_CARD,120.6,8.44,0.0
POS-00006408,ST-005,2025-12-28,DEBIT,32.68,2.29,0.0
POS-00006409,ST-007,2025-04-14,CREDIT,47.76,3.34,0.0
POS-00006410,ST-004,2025-05-26,GIFT_CARD,42.69,2.99,0.0
POS-00006411,ST-006,2025-08-07,GIFT_CARD,34.93,2.45,0.0
POS-00006412,ST-003,2025-04-14,GIFT_CARD,14.7,1.03,0.0
POS-00006413,ST-004,2025-06-13,CREDIT,27.25,1.91,0.0
POS-00006414,ST-002,2025-04-09,GIFT_CARD,42.91,3.0,0.0
POS-00006415,ST-007,2025-12-23,CREDIT,72.18,5.05,0.0
POS-00006416,ST-003,2025-09-13,CREDIT,12.58,0.88,0.0
POS-00006417,ST-007,2025-11-19,CASH,61.6,4.31,0.0
POS-00006418,ST-001,2025-02-26,GIFT_CARD,10.41,0.73,0.0
POS-00006419,ST-007,2025-07-23,DEBIT,61.39,4.3,0.0
POS-00006420,ST-008,2025-03-19,CREDIT,107.99,7.56,0.0
POS-00006421,ST-004,2025-12-02,DEBIT,17.38,1.22,0.0
POS-00006422,ST-006,2025-08-16,GIFT_CARD,34.18,2.39,0.0
POS-00006423,ST-002,2025-09-14,CREDIT,4.77,0.33,0.0
POS-00006424,ST-008,2025-09-15,GIFT_CARD,22.4,1.57,0.0
POS-00006425,ST-006,2025-04-14,CASH,17.12,1.2,0.0
POS-00006426,ST-007,2025-04-01,GIFT_CARD,69.4,4.86,0.0
POS-00006427,ST-002,2025-02-16,GIFT_CARD,28.56,2.0,0.0
POS-00006428,ST-006,2025-06-30,DEBIT,41.59,2.91,0.0
POS-00006429,ST-006,2025-03-25,CREDIT,37.46,2.62,0.0
POS-00006430,ST-004,2025-07-08,CASH,37.91,2.65,0.0
POS-00006431,ST-006,2025-08-03,GIFT_CARD,5.17,0.36,0.0
POS-00006432,ST-005,2025-01-18,CASH,16.16,1.13,0.0
POS-00006433,ST-003,2025-01-27,CASH,7.97,0.56,0.0
POS-00006434,ST-002,2025-10-10,CREDIT,56.01,3.92,0.0
POS-00006435,ST-007,2025-12-06,GIFT_CARD,53.34,3.73,0.0
POS-00006436,ST-006,2025-11-01,CREDIT,34.15,2.39,0.0
POS-00006437,ST-004,2025-04-22,DEBIT,21.61,1.51,0.0
POS-00006438,ST-001,2025-10-09,GIFT_CARD,63.74,4.46,0.0
POS-00006439,ST-003,2025-12-07,CASH,88.99,6.23,0.0
POS-00006440,ST-008,2025-10-08,CREDIT,70.99,4.97,0.0
POS-00006441,ST-008,2025-01-11,CASH,9.63,0.67,0.0
POS-00006442,ST-006,2025-02-28,CREDIT,39.84,2.79,0.0
POS-00006443,ST-006,2025-09-29,CASH,47.47,3.32,0.0
POS-00006444,ST-002,2025-10-06,DEBIT,20.07,1.4,0.0
POS-00006445,ST-003,2025-03-08,GIFT_CARD,53.26,3.73,0.0
POS-00006446,ST-007,2025-07-15,CASH,15.95,1.12,0.0
POS-00006447,ST-006,2025-12-10,DEBIT,25.03,1.75,0.0
POS-00006448,ST-004,2025-01-04,CASH,106.44,7.45,0.0
POS-00006449,ST-003,2025-02-17,DEBIT,19.68,1.38,0.0
POS-00006450,ST-007,2025-08-24,CREDIT,33.6,2.35,0.0
POS-00006451,ST-001,2025-08-20,DEBIT,36.91,2.58,0.0
POS-00006452,ST-002,2025-06-04,CREDIT,25.41,1.78,0.0
